playername,mean_kills,std_kills,mean_deaths,std_deaths,mean_damage,std_damage
6ax,3.875,2.968127795209575,3.2083333333333335,2.321528107437683,22361.791666666668,7037.892013819792
6onza,2.5,0.7071067811865476,4.0,0.0,14474.5,6275.572683030609
7D 6onza,2.3333333333333335,3.214550253664318,1.6666666666666667,0.5773502691896257,22766.0,11027.245530956496
7D AlluK,4.0,0.0,1.0,1.4142135623730951,13491.5,1738.7755749377204
7D Max,0.3333333333333333,0.5773502691896258,4.333333333333333,0.5773502691896258,3786.6666666666665,1343.581159935392
89,2.3076923076923075,1.3789628209413267,4.269230769230769,2.254909174360552,10576.692307692309,4565.874030406277
9eetoo,2.0,2.23606797749979,3.5714285714285716,1.3972762620115438,20409.14285714286,6090.541148058232
A1MA Gimko,2.0,1.4142135623730951,5.0,0.0,13208.0,2579.5255377685253
A1MA Pucki,3.5,0.7071067811865476,3.5,0.7071067811865476,22113.0,2604.981381891241
A1MATrailblazer,2.0,1.4142135623730951,7.0,0.0,8761.0,2930.250501237053
AAXL Mario,2.0,,7.0,,12920.0,
AAXL Shack,1.0,,5.0,,14324.0,
AAXL Tigrot,0.0,,5.0,,2350.0,
AIM4,2.375,1.5059406173077154,3.75,1.3887301496588271,21041.375,8323.048736362003
AKaJe,3.66,2.8183799080539957,3.4,1.385051387833237,21488.24,9402.408083994187
ALNSHT,4.0625,2.5895260495485117,2.125,1.3136995286643378,22132.3125,7902.065211631132
AMBAN,6.0,,5.0,,18093.0,
AMI Dcoy,3.0,,1.0,,15058.0,
ANDARIEL,4.75,2.862142635354898,2.909090909090909,2.1438737143710793,24897.06818181818,11101.936157135095
AOMA Cacnea,0.5,0.7071067811865476,1.5,0.7071067811865476,5393.0,2531.44227664784
APA,3.3333333333333335,2.4747310531269324,2.8666666666666667,1.741484528091456,24125.583333333332,8870.870194625046
APE Thorfin,5.0,3.8078865529319543,2.8,2.16794833886788,14072.2,1762.9709867153229
APP,2.6923076923076925,1.873849571655785,2.8461538461538463,1.7307440923262374,18769.28846153846,7596.217186377004
ARA DarkPhoenix,1.0,1.7320508075688772,3.3333333333333335,2.0816659994661326,15983.0,5026.969564260361
ARA Slix,1.5,2.1213203435596424,3.5,2.1213203435596424,13006.0,5242.489675717064
Abagnale,0.9152542372881356,1.1339302355421008,4.254237288135593,2.146313763248459,6520.389830508475,2955.291974705184
Abbedagge,2.1666666666666665,1.7856107630448046,4.166666666666667,1.8097962092016273,19378.583333333332,6158.953616072095
Ablazeolive,4.0,3.330301651638946,2.5,1.243163121016122,23458.583333333332,6893.110875205677
Abner,10.0,4.83045891539648,2.25,1.707825127659933,27020.0,14739.530182471895
About,4.747368421052632,3.2907621216893435,2.905263157894737,2.1191813162841435,27039.673684210527,14232.306434876074
Abyss,1.7313432835820894,1.5819252707347005,3.656716417910448,2.4029794561850877,10209.76119402985,4554.523891857587
Ace,5.811320754716981,3.648269367235253,3.1320754716981134,2.219127824593886,25788.33962264151,10695.438279837948
Achael,3.204081632653061,2.9153301116449826,4.510204081632653,2.2372085376236894,19797.04081632653,10463.350365599888
Ackerman,0.5869565217391305,0.8320279631123982,2.5652173913043477,1.7467706573756614,7088.608695652174,3358.124453244438
Adam,3.4193548387096775,3.4036665871614304,3.161290322580645,1.8990659843468385,20478.677419354837,11165.76300240187
Addusto,3.8846153846153846,3.0720360889031526,3.5384615384615383,1.924675052395919,24225.923076923078,11629.198276019997
Adiogs,5.031746031746032,3.77584963294208,4.5396825396825395,2.614015554075431,25443.460317460318,10785.329598243845
Adiss,2.1052631578947367,1.7605156076213475,3.1578947368421053,1.9511580007420337,16717.157894736843,6429.762992548861
Adizai,1.4166666666666667,1.2401124093721456,4.083333333333333,1.9286515936521478,13745.583333333334,3693.248445925799
Adryh,1.1111111111111112,1.0540925533894598,4.0,1.7320508075688772,12778.666666666666,5578.104763268614
Advienne,2.0,1.0,5.666666666666667,2.516611478423583,9036.0,2785.00484739255
Ady,3.6129032258064515,2.8598067458581733,3.2903225806451615,2.036230969006165,20966.0,7334.948829632919
Adyyy,4.545454545454546,3.1732103726768686,3.6363636363636362,2.215646837627989,25344.863636363636,9336.767821975218
Aegis,2.888888888888889,2.275848672360968,3.037037037037037,1.5806882989936688,13032.0,5864.457736096453
Aeru,6.03125,3.779513490149522,3.609375,1.7239414741658738,24357.28125,11349.55839777058
Aetinoth,5.90625,3.5800095326644383,2.25,1.9599157740244455,25485.4375,10052.97728287496
Afriibi,5.031746031746032,3.068929906851814,2.8412698412698414,2.0097050755091885,26062.920634920636,12301.520676128317
Afroboi,3.6794871794871793,2.7750913860866278,2.8333333333333335,2.1345437583420623,13540.102564102564,6845.872681299645
Aglaro,1.5,0.7071067811865476,7.5,0.7071067811865476,8507.0,5867.572070285972
Agresivoo,4.278688524590164,2.9162255716421273,3.262295081967213,2.040438182876922,23391.377049180326,8506.912264278453
Agurin,4.175438596491228,2.67343283210359,4.087719298245614,3.0194648399674233,21003.63157894737,7860.828769991612
Ahn,4.075,2.5256377717016654,2.3,2.0025624610124924,24023.225,8197.648685673103
Aikawa,2.75,2.506513254633251,2.3333333333333335,1.6061476099435992,24348.666666666668,13320.625069113086
Aiming,4.4361702127659575,3.0358379496833465,1.5425531914893618,1.396346181443042,24294.72340425532,9726.5555489805
Aincardz,3.92,2.580697580112788,4.72,2.6851443164195103,17568.76,6982.10140454386
Air,2.6666666666666665,2.7386127875258306,4.555555555555555,1.810463415200036,22701.11111111111,10846.850907572718
Airren,4.428571428571429,3.3102844580605626,2.7142857142857144,1.9489277379449172,22736.4,14185.993753575058
AisyL,5.0,3.3166247903554,3.5555555555555554,2.5055493963954847,23743.333333333332,7515.7562327419855
Aithusa,3.3260869565217392,2.1812773813737567,2.4782608695652173,1.5879984667608413,20410.956521739132,7555.130715705784
Aitlade,4.363636363636363,3.529099807960304,3.090909090909091,2.2115399817568506,19832.636363636364,6431.828546731128
Aitze,5.0,3.559026084010437,3.0,1.4142135623730951,20352.75,7448.106129524918
Ajwad,4.625,4.287578959428425,3.1875,2.19753649950727,16396.8125,9770.617784758206
AkHasspun,0.25,0.5,4.75,0.4999999999999999,5521.0,1766.5212518770709
Akabane,3.0,,2.0,,12282.0,
Akanania,5.0625,3.453862572058516,2.8125,2.0402205763103165,21909.8125,8539.58487061871
Akashi,3.6129032258064515,2.7040391929462206,3.5161290322580645,1.8774267449878568,24254.83870967742,8583.128874316071
Aki,2.8617021276595747,2.4998970466103874,3.521276595744681,1.8935585399394268,13386.851063829787,6328.222339455174
Akira,1.0,0.0,3.3333333333333335,1.5275252316519468,7745.0,3605.07031831558
Aklass,4.896551724137931,3.527782739722102,3.206896551724138,1.8425632478816139,22584.620689655174,9031.5210640729
Akrantor,2.6,2.4083189157584592,3.6,2.3021728866442674,20128.8,5894.137909821928
Akre,5.0,2.0,3.0,2.6457513110645907,22921.333333333332,10614.180247825705
Akunma,0.3333333333333333,0.5773502691896258,3.0,1.7320508075688772,9797.333333333334,3371.7736183399584
Aladoric,1.0,1.5339299776947408,2.9444444444444446,2.2353371168894838,7662.0,2652.159408748231
Alan,4.0,3.116774889895918,2.875,2.356601669474803,22743.625,10238.654054087661
Alaric,0.8888888888888888,0.7817359599705715,2.6666666666666665,2.2912878474779204,7128.111111111111,2374.2755444790123
Alba,8.0,,7.0,,41571.0,
Ale,2.674698795180723,2.236659277861166,2.5783132530120483,1.7951185973981372,18617.614457831325,7166.768123593048
Alex,3.0,,3.0,,19681.0,
Alex234,2.2666666666666666,2.3001976199685736,3.888888888888889,2.258541587177465,11903.111111111111,5259.386488686084
Alive,4.7894736842105265,2.5512294937587563,3.1052631578947367,1.5236920380774408,23169.57894736842,8563.169028628681
Alleycat,3.8,3.03315017762062,4.6,2.073644135332772,26455.2,9131.090471570194
AlluK,2.4705882352941178,2.527786755711989,3.9411764705882355,2.014652210534554,13715.764705882353,6180.163069545695
Alvanai,4.142857142857143,2.22301573134311,4.285714285714286,2.551065759234071,19867.10714285714,6242.929828209435
Alvaro,0.620253164556962,0.7035404507597569,3.088607594936709,1.8270746789624335,6203.278481012659,2823.869076724294
Alén Stark,2.1666666666666665,1.6966991126265962,3.1666666666666665,1.5859229221975182,15308.5,4374.662116822697
Amarizo,3.5,0.7071067811865476,4.5,0.7071067811865476,31830.5,7254.208468192791
Anato,3.5,2.5495097567963922,3.3,2.1628170930011112,11096.3,5496.508569588112
Ancrath,3.0,2.8284271247461903,3.5555555555555554,1.5898986690282428,16462.444444444445,7334.438988619222
Andathy,3.111111111111111,2.154303980645638,4.777777777777778,2.650592580092426,14528.666666666666,7379.129811111252
Andil,0.5909090909090909,0.9545578941320108,4.0,2.2334963055994597,6579.943181818182,2498.8418713243964
Andreus,4.333333333333333,4.509249752822894,3.3333333333333335,0.5773502691896258,23508.666666666668,12625.462064151685
Angel,2.96,2.329579098358801,1.74,1.4258545593747616,22090.86,8218.029191742175
AnnieBot,3.4,1.140175425099138,4.4,1.1401754250991378,21333.8,8484.804517488898
Anonymouss,5.375,3.8874386795394584,4.025,2.5569162115369584,17937.125,9127.358025323423
Anthrax,0.9,1.0208355710680808,4.35,2.2542357790099112,7877.05,2760.610658512847
Antonio,3.810810810810811,3.1608528898053754,1.972972972972973,1.3225918679809159,20439.837837837837,13005.452885261275
Antos,1.5,2.1213203435596424,7.0,0.0,8201.5,2133.341158839814
Anyone,4.951219512195122,4.128869212703371,3.4390243902439024,1.9241722959210912,26241.682926829268,13788.260148472367
Anyyy,2.727272727272727,2.5105836578433913,1.9545454545454546,1.0900971004051374,23111.909090909092,10005.821076748945
Aojune,3.25,2.730147194512359,3.642857142857143,2.197882578912675,23557.678571428572,11394.384146501396
Aomine,6.372093023255814,3.2073075476833144,1.7209302325581395,1.6948884131741089,26661.441860465115,10734.12641842723
Apatheia,3.230769230769231,2.087815690853567,5.153846153846154,2.3038429433649132,16178.538461538461,8054.931849653608
Apollonia,2.0,1.4142135623730951,2.5,3.5355339059327378,14282.5,5651.904502024075
ArQuel,1.7333333333333334,1.6676187756655838,4.133333333333334,2.8999178970315365,13189.133333333333,7591.9007865211815
Arcano,2.3333333333333335,1.1547005383792515,4.666666666666667,2.5166114784235836,10261.333333333334,3051.9800676500718
Archfiend,2.5714285714285716,2.2434275189912047,4.071428571428571,2.3026501693044477,17156.214285714286,4212.403811795157
Ardo,1.0,1.0632190661423901,5.291666666666667,2.5619144788812624,7122.541666666667,2837.077139212218
Aress,2.489795918367347,2.264972856529704,2.061224489795918,1.573321370875773,17095.448979591838,5470.444215894874
Argonauta,0.4,0.6992058987801011,3.9,2.4698178070456938,6084.5,2139.8134524091374
Aria,3.6,2.7250029404830056,2.525,1.5356865999719258,22764.925,7868.129091752828
Ariana,4.176470588235294,2.5306939294797943,3.4705882352941178,2.426871624613247,22804.41176470588,6589.848860736712
Armut,3.5833333333333335,2.133602560695326,3.0,2.03361579958924,21561.316666666666,7699.01646699366
Arn,3.074074074074074,2.4007358795862497,2.814814814814815,2.1129097151528895,19356.25925925926,7630.701462828618
Arnax,3.2941176470588234,2.8232230225921082,3.1176470588235294,2.1760730956581074,17869.941176470587,7140.184359232157
Arp,3.619047619047619,2.108937895628756,3.7142857142857144,1.927248223318863,12559.333333333334,5223.000845618669
Array,3.945945945945946,2.7582799183745124,2.4594594594594597,1.5740004693383916,26797.513513513513,14786.776392780483
Arrietty,3.45,2.5848750351551657,3.55,1.8771478925557026,18029.0,7039.965550154945
Artanis,2.6,1.429840705968481,5.1,2.0248456731316584,15158.3,4031.03849453766
Artemis,4.329268292682927,3.3813390511722177,2.1951219512195124,1.6736079484727622,21176.378048780487,9106.237235198176
Artoria,2.7142857142857144,2.0913216810491813,3.0,2.0,19084.214285714286,5296.215690741564
Arutnev,5.0,2.6457513110645907,2.6666666666666665,2.516611478423583,20967.333333333332,11576.069554617117
ArutnevJr,3.0,2.6457513110645907,6.333333333333333,3.7859388972001824,21162.333333333332,13044.5527839529
Arven,3.0,2.8284271247461903,4.5,2.1213203435596424,25134.0,7226.631303726515
Ascend,6.095890410958904,3.43254191348386,3.2054794520547945,1.978768585296232,24666.520547945205,9539.983436844446
Asilah,2.25,1.7780017780026671,3.6875,1.7121482450136218,18789.25,5767.039951868863
Aspect,7.5,7.7781745930520225,7.0,1.4142135623730951,21690.0,17418.868447749413
Assum,4.230769230769231,3.1865100272627656,3.2435897435897436,1.8669086708642142,22636.641025641027,10173.049483391978
Astrai,1.0714285714285714,1.2066664642907565,4.071428571428571,1.4392458342578487,7091.142857142857,3164.624776813513
Astrasmaug,3.5,2.073644135332772,4.166666666666667,1.9407902170679516,22963.666666666668,3366.2895696399423
Asza,6.230769230769231,3.7019745251170195,3.8076923076923075,2.209420390405244,32813.230769230766,15417.50617267966
Atat,0.8888888888888888,1.0540925533894596,3.7777777777777777,3.032234233110042,7717.222222222223,2867.5956295203905
Autophil,5.666666666666667,3.7859388972001824,7.666666666666667,2.516611478423583,21917.666666666668,15818.173388015866
Avarice,4.779661016949152,3.0516688289737446,2.1864406779661016,1.6658287392951296,27369.457627118645,13436.505153321772
Avra,6.884615384615385,3.3265829083541334,4.038461538461538,1.9074751737471025,32066.46153846154,8679.823054559438
AwerpiS,1.263157894736842,1.0826446729693735,3.263157894736842,1.9268264136785918,6990.368421052632,3420.8789957905087
Axelent,6.325301204819277,3.994228866431862,2.1204819277108435,1.6776696261986175,25074.301204819276,9945.840832809656
Axo,3.9,2.708225019938463,4.833333333333333,2.7553500726747058,21509.3,8076.183573557074
Ayel,4.526315789473684,3.0617428053068,3.789473684210526,1.8128843613430887,22941.263157894737,9461.736203385513
Aymen,1.125,1.3601470508735445,4.1875,2.688710967483613,6444.25,2339.0795198111587
Aytekn,3.5483870967741935,2.8725804892764546,3.129032258064516,1.8060360631054524,22027.274193548386,9369.432423577153
Ayu,4.147540983606557,2.8037835483133056,1.8852459016393444,1.703901020753433,21088.737704918032,8243.386302367167
Azhi,2.619718309859155,2.2763768027478517,2.380281690140845,1.6764434904463554,19804.901408450703,7449.543512678057
Azu,5.454545454545454,6.234799697883426,3.727272727272727,2.1019471492361124,17211.272727272728,15300.780235601771
Azuka,5.166666666666667,3.600925806881706,5.0,2.3664319132398464,25542.333333333332,7626.342889397686
Azura,2.5,2.1213203435596424,6.0,0.0,25298.5,18398.21133969278
B Butcher,1.05,1.1012076224981833,4.275,2.2103038338596535,6177.4625,2506.215402583259
BANKAI,4.0,3.915780041490244,2.7142857142857144,1.2535663410560174,23533.428571428572,12533.54575871147
BAO,5.782608695652174,3.0325130281171893,2.347826086956522,1.5523085504334477,26566.152173913044,9047.943778603676
BByoan,2.5,1.2909944487358056,5.75,0.5,11972.75,2237.346400686909
BCE Blesia,5.666666666666667,5.507570547286102,4.0,3.4641016151377544,34268.666666666664,28405.946724820373
BCT R0se,4.0,2.8284271247461903,4.5,4.949747468305833,21479.0,8554.577838794852
BE5 Coli,1.0,1.0,5.0,2.6457513110645907,5276.333333333333,965.3415630404262
BE5 Straka,3.3333333333333335,2.3094010767585034,3.0,1.0,23671.333333333332,7168.166943740452
BE5 bakisa,3.6666666666666665,1.1547005383792515,3.0,3.0,18884.0,5959.169656923689
BEAN,5.91764705882353,3.1099370867387957,1.9529411764705882,1.6896455133501564,23855.517647058823,8201.336059290763
BER Berimbau,2.0,1.4142135623730951,4.0,2.8284271247461903,12296.0,11145.417085062361
BER Besnaga,1.0,,4.0,,11098.0,
BER Cerelac,1.0,0.0,5.5,0.7071067811865476,9830.5,3298.653134235244
BER Lunatik,1.5,2.1213203435596424,6.0,0.0,8964.5,5938.989855185812
BER Outskale,4.0,,4.0,,19408.0,
BFX Bangin,1.5,0.7071067811865476,6.5,0.7071067811865476,15774.5,4558.717418309672
BFX Lost,5.5,0.7071067811865476,6.0,1.4142135623730951,18714.5,5709.887258081371
BFX Rang,4.0,4.242640687119285,5.5,0.7071067811865476,10799.5,5698.5735495823865
BFX Should,1.5,0.7071067811865476,5.0,2.8284271247461903,5823.0,743.876333808248
BKD Eria,4.3,2.8303906287138374,3.6,1.776388345929897,27327.2,14164.204639395275
BKD Meii,3.7,2.3118054512532935,4.7,1.8885620632287061,12347.5,5968.236669607234
BKD anakin,1.0,0.9428090415820634,4.5,2.273030282830976,9840.3,6336.222184130435
BKD razu,6.0,,7.0,,45162.0,
BKD yokiha,1.8,1.6865480854231356,4.3,1.2516655570345725,14377.2,5131.748906995007
BL Frechdachs,1.0,1.4142135623730951,6.0,1.4142135623730951,4382.0,35.35533905932738
BL Niko Reaper,2.0,2.8284271247461903,4.5,2.1213203435596424,20080.5,16626.201746039293
BL Vinni Wonka,1.0,0.0,7.0,0.0,19928.0,5753.020771733751
BLS 1KK1,1.1,1.286683937707919,5.9,1.728840330651992,9794.7,5191.902328519758
BLS Fantasyleaf,1.6,1.1737877907772671,4.8,1.873795909674026,18181.1,6812.612754622447
BLS TaiTa,3.4,2.716206504995115,3.2,1.3984117975602022,16869.4,6586.015710073377
BLS shironeco,1.8,2.14993539954628,5.7,2.8303906287138374,14118.1,4362.36812471799
BOO Blender,5.947368421052632,3.4070789739163554,4.7368421052631575,2.704771612111494,21429.78947368421,8573.16848972516
BOO Eve,3.5,0.7071067811865476,4.0,4.242640687119285,23556.0,9799.085773683175
BOO FuraFura,3.0526315789473686,1.6149882768933415,3.4210526315789473,2.090076805438398,17784.842105263157,7885.46586563715
BOO Razer,5.1875,4.0697051490249265,3.9375,2.4074537032585552,23314.8125,10913.334713207509
BOO Snow Panda,1.4210526315789473,1.346426937147361,5.315789473684211,2.963718227327651,8650.526315789473,3263.6518123180335
BOO rururu,4.1,3.0713731999438516,2.6,2.1186998109427604,15909.7,6241.103233136484
BRT Speedy2,0.5,0.5773502691896257,6.5,1.7320508075688774,5693.5,2455.7497836709667
BVL Fake1,0.8235294117647058,1.0744355563298724,5.0,2.1505813167606567,5842.176470588235,2466.551723441405
BVL Fantasyleaf,2.909090909090909,1.7580981459830651,4.454545454545454,2.1148823307047775,20094.81818181818,9201.144057324413
BVL Fubuki,4.7073170731707314,3.3259878415218567,3.731707317073171,1.8577458147429973,14407.536585365853,5875.569687687999
BVL GOODTRY,1.2727272727272727,1.5550504230351565,4.181818181818182,2.522624895547565,6769.0,2544.621032688365
BVL MayR,3.975609756097561,3.0699169767116565,3.4146341463414633,1.8162545217575863,22069.90243902439,9161.349924560458
BVL Snow Panda,0.8461538461538461,0.898717034272917,4.846153846153846,2.9395621512438956,6887.461538461538,2942.297702346037
BVL udon,2.3333333333333335,1.8631329442141513,4.2,1.9546584497482964,14942.666666666666,5621.126456830354
BVL uwaa,4.818181818181818,3.9450774851245143,3.8181818181818183,2.482667187449088,20355.81818181818,8044.6256447168735
BVL uwaaaa,2.2333333333333334,2.1444930810596343,3.8666666666666667,2.0296650536196994,14085.933333333332,4436.911195969505
Baashh,2.638888888888889,2.3922825654625064,3.6944444444444446,1.894645755723887,13572.166666666666,6632.187833373152
Babuleh,2.769230769230769,1.7867030229749128,3.230769230769231,1.9215378456610455,17465.46153846154,10461.993903453464
Baca,4.379310344827586,3.266866050682741,3.0,1.7525491637693282,22917.0,8064.861521262646
Backlund,2.871794871794872,2.1048751329321576,3.230769230769231,1.6616659120409456,20965.46153846154,7851.6724830685935
Bada,3.857142857142857,3.272358986011977,3.6530612244897958,1.8769547633529877,21625.326530612245,13324.598912643603
Badlulu,3.65625,2.2971255329837152,3.0,1.825741858350554,21124.578125,7589.381853249613
Baiye,3.9130434782608696,2.761966418699495,2.8260869565217392,1.4663552190579532,22131.130434782608,10629.190037150047
Baki,3.9166666666666665,3.579190699111471,3.5,2.0225995873897262,21645.416666666668,9694.735210958888
Bala,3.25,2.927145677649443,3.3333333333333335,1.556997888323046,22613.75,8927.976734298863
Balyy,4.466666666666667,2.722044049886741,2.8666666666666667,2.030716505032035,19593.533333333333,7931.823694700325
Bambi,2.7,2.1628170930011112,3.5,1.5811388300841898,22464.5,4979.037485074579
Bananiasty,2.0,2.8284271247461903,4.5,0.7071067811865476,14412.5,3273.1972901125287
Bananitoo,1.2413793103448276,1.5272564667635022,3.7586206896551726,1.9021636630388095,6546.137931034483,3159.5533559139326
Banderas,2.5714285714285716,2.5027457449242148,4.285714285714286,2.054210364052382,19513.785714285714,8253.285249649856
Bandit,4.294117647058823,3.2742309379904952,2.7058823529411766,1.8962036376123,15522.529411764706,7559.789382959414
Bangin,2.5,2.5943726083138543,4.785714285714286,1.2513728724621074,18659.0,8433.964757957052
Banino,0.8571428571428571,0.6629935441317958,4.142857142857143,2.0326997151247235,6746.071428571428,2395.2023670497824
Bardito,0.5882352941176471,0.9393364366277241,3.1176470588235294,2.521962354526145,6864.529411764706,3080.9468333137265
Barrage,2.9523809523809526,1.8021151593666394,4.619047619047619,2.2243244025139517,21077.47619047619,6429.957088651895
Barry,1.3636363636363635,1.433368568981982,3.5454545454545454,2.876234912646613,7278.909090909091,2605.246186238278
BartonaR,3.0689655172413794,2.590243155750311,4.172413793103448,1.891125241702134,16192.551724137931,7039.5714286464045
Basei,0.0,0.0,3.5,2.1213203435596424,18077.0,2128.391411371508
Basraket,6.411764705882353,4.207624011451935,4.0,2.174229226018436,26186.91176470588,11014.443265391312
Batuuu,1.2647058823529411,1.4824107741272199,3.426470588235294,1.9341099728768625,7522.058823529412,4536.835361897736
Baul,2.9583333333333335,2.896462109820045,3.8333333333333335,2.5137304111042105,13796.583333333334,5513.411939094061
Baula,0.5,0.7559289460184544,2.5,1.7728105208558365,6121.5,2260.325197842116
Baumeef,4.43859649122807,3.1168754034612536,4.087719298245614,2.2142452902769794,17886.614035087718,7827.179086715327
Baus,3.1707317073170733,2.3975547113250713,5.414634146341464,2.1427524672961136,21951.060975609755,7759.233736743677
Baut,0.4090909090909091,0.5032362797401965,3.0,2.0236694629405503,7205.454545454545,3169.4183742713476
Bayonetta,6.0,4.242640687119285,2.0,2.8284271247461903,21437.0,1873.8329701443508
Bazz,2.923076923076923,1.895744221630691,2.1153846153846154,1.2752073737842982,21391.576923076922,11230.131088008106
Bcan,4.282608695652174,3.1316523397100764,2.8043478260869565,1.8332674559969127,22074.369565217392,7589.090390111016
Bdd,3.911111111111111,2.6759202741035284,2.2555555555555555,1.4730623236097147,21298.12222222222,7004.0473545261275
Be,2.625,2.559994419636775,1.875,1.8077215335491092,15180.125,3022.7592143366537
Beenie,3.64,3.0397368307141326,3.36,2.138535324312725,21445.12,8749.553042489275
Beichuan,2.482456140350877,1.9743149641598028,3.2280701754385963,2.2773804534036692,14560.868421052632,5136.648131494074
Bejjaniii,0.0,0.0,6.0,0.0,10237.5,2998.839859012148
Beluga,5.285714285714286,2.0586634591635513,2.857142857142857,2.193062655175134,26363.85714285714,6756.341254174269
Benaset,0.35714285714285715,0.4972451580988469,5.214285714285714,1.5776599725577716,5681.357142857143,1792.6620346093318
Benda,3.0,2.0,2.3333333333333335,1.632993161855452,22969.5,7850.718712321821
Benny,5.714285714285714,3.6384193323605842,1.8571428571428572,1.3451854182690985,12480.57142857143,4361.87589068216
Berik,4.0,2.160246899469287,3.5,0.5773502691896257,23799.0,6555.366707261056
Berr,0.5967741935483871,0.8190293619379907,4.612903225806452,2.478463555721287,6024.177419354839,2489.9687174557
Berserker,3.141025641025641,2.9705234090997035,2.230769230769231,1.485191639417017,21435.641025641027,10213.122448848742
BeryL,0.7446808510638298,0.9496594773155174,3.6808510638297873,2.0750062363292567,7110.712765957447,2780.400271417344
BetaTwinz,1.3333333333333333,0.5773502691896257,4.333333333333333,1.5275252316519465,6352.0,1393.7004699719378
Betty,4.267605633802817,2.8382980135429916,1.9859154929577465,1.6256247831568273,23157.11267605634,8776.147440728673
Beyond,1.8,1.424279266355945,5.0,1.6475089420958275,12323.466666666667,4295.664523125392
Bf,1.0714285714285714,1.1411388181101378,4.714285714285714,1.5898026693500447,8344.214285714286,4390.088297317237
BiIIy,4.5625,2.9657770201640803,4.0625,1.526160760426852,16384.3125,6308.557032251248
Bible,0.3333333333333333,0.5163977794943222,5.833333333333333,2.9268868558020253,5898.166666666667,3420.171072719414
Bie,1.9069767441860466,1.8492463521323654,2.883720930232558,2.037847864848056,9227.767441860466,4637.409646596179
Bin,3.3049645390070923,2.32361560138919,2.368794326241135,1.7419666534356688,19196.191489361703,7085.361391040075
Bio,2.46875,1.950754609987401,4.09375,2.1902919970310037,11646.28125,4567.411006844418
BioPanther,1.4736842105263157,1.447025693289947,2.6842105263157894,1.5440428358064167,14390.078947368422,5818.622626006015
Biob,1.5,1.378404875209022,4.5,2.4289915602982237,6557.333333333333,1974.3357026267508
Biofrost,0.5,0.881917103688197,3.0714285714285716,1.4123416706693162,6248.178571428572,2504.693683549487
Birkyy,3.4,1.51657508881031,2.4,2.5099800796022267,18322.2,6876.975694300512
Biskoo,0.6,0.9684683962230046,5.633333333333334,2.592872635851427,6718.966666666666,2642.8305421862833
Bissejr15,3.7948717948717947,3.419598985257337,2.3076923076923075,2.190335784806163,20837.589743589742,9498.705437329614
Bitse,1.4,1.4298407059684812,3.8,2.14993539954628,10917.4,4501.948077098279
Bizyze,1.5,1.2909944487358054,6.25,0.4999999999999999,5310.5,1692.3194142950674
Blaber,2.9215686274509802,2.296459337805936,2.607843137254902,1.8981931553195428,13772.21568627451,6734.436482182382
BlackSwan,4.9714285714285715,4.1194353859673125,3.257142857142857,1.75470555838826,25622.571428571428,10843.958277974596
Blackout,2.2,3.271085446759225,3.4,1.1401754250991378,14086.8,5307.004823815407
Bladeshow,10.0,7.937253933193772,7.333333333333333,2.081665999466133,27830.0,25399.478754494157
BlauRosen,4.666666666666667,1.5275252316519465,5.333333333333333,2.886751345948129,17537.333333333332,6004.707514386803
Blesia,4.928571428571429,3.896138367652537,3.4285714285714284,1.9327311596416445,25330.25,12286.826627116328
Blind Walker,2.130434782608696,1.4864340436117254,4.260869565217392,2.240482726077084,13897.652173913044,5865.121750334349
Bloopy,1.8,2.04939015319192,5.2,2.04939015319192,8909.8,4367.8477194151355
Blue,1.5,1.2909944487358054,4.25,0.9574271077563382,6600.25,1715.5818012169127
Blueboar,2.9130434782608696,2.2746237147005792,3.8260869565217392,2.569969471220223,11421.739130434782,4302.626483454784
Bluffing,0.43820224719101125,0.6563510732516015,3.9775280898876404,2.220654736015564,6459.955056179775,2225.7996821883653
Boal,2.7804878048780486,2.1155636970078593,3.024390243902439,1.540905657041481,18611.29268292683,6636.665172524159
Bobsik,3.46,2.5088415084029747,3.14,1.9898723166913737,20273.7,7295.001991159455
Boda,4.881578947368421,2.5610784460881986,2.9078947368421053,1.8703128549626653,22652.63157894737,7249.9360987383525
Bojji,3.7857142857142856,2.694112424944764,3.5714285714285716,1.7415415679698927,13710.857142857143,6755.540414039005
Bola,4.9523809523809526,3.6121488130500725,3.619047619047619,1.883512423006296,30019.0,13177.737825590551
Bold,6.6,4.481443219916251,2.64,1.6802777548171413,31028.04,13307.003282983487
Bolyy1,0.5,0.674199862463242,3.5,2.354878881270658,5665.5,2588.866494679231
Bong,2.6666666666666665,2.0412414523193148,3.6666666666666665,2.01038968030247,18130.575757575756,6989.262219783568
Bonnie,3.2545454545454544,2.8752982571100456,2.8181818181818183,1.8865106834901728,14528.236363636364,7032.599500852721
Boohis,0.6363636363636364,0.674199862463242,3.4545454545454546,2.46429041972071,6409.545454545455,1890.6271109680179
Booki,4.025,2.454587541726715,2.9,1.7511900715418265,14673.025,4735.100115300951
Booshi,4.125,3.1080880405171336,1.7777777777777777,1.6377777990117701,24363.291666666668,11380.590050592627
Boukada,2.1707317073170733,1.882849423405789,2.926829268292683,1.7086580099955495,12272.463414634147,5743.1241981066405
Boye,1.0,,1.0,,16355.0,
Bradley,4.111111111111111,2.4226599112858644,2.9444444444444446,2.0714366206096226,27627.61111111111,15142.596180152312
